change_id,filename,author,patch_set,id,comment_type,line,in_reply_to,updated,message,unresolved,quarter
218159,tempest/config.py,1921,5,7a2fa921_e0d48bbe,Line,877,,2015-10-12 08:40:09,"Does this have to be swift specific? If so the config option name should say so, but I'd rather keep it generic and drop the reference to swift.",False,20
244489,nova/virt/libvirt/driver.py,5511,6,7a740942_008ddd7a,Line,5674,7a740942_8f802e8d,2015-12-10 09:36:03,Yep - that's basically what the above comment says. It will still not work properly.,False,20
244529,heat/engine/resources/openstack/neutron/port.py,4571,1,da85f559_66f8b4c5,Line,255,,2015-11-12 22:07:21,support_status=support.SupportStatus(version='6.0.0'),False,20
243845,oslo_messaging/_drivers/impl_rabbit.py,18805,3,da85f559_774dadc3,Line,268,,2015-11-13 10:17:55,"elif, or we will raise exception on 404 which was properly handled",False,20
243845,oslo_messaging/_drivers/impl_rabbit.py,9257,3,ba8a016a_d51c8ac3,Line,189,da85f559_5c4e8e97,2015-11-20 22:23:57,"Using exclusive queues is a really good idea.  I'll try to go through and make that the default everywhere where it makes sense (in a new change).

I think it still makes sense to allow users to define a global, non-default TTL that applies to all queues as a safeguard.  Here's another example where it would be useful:

What happens if a service, say nova-conductor, is stopped/crashed/disconnected for a while?  The conductor queue isn't auto_delete, and exclusive doesn't make sense, so it will accumulate messages while the service is down since there are no consumers.  Given a high enough message rate in a large scale deployment, or a long enough time for the service to be stopped, the queue can accumulate a very large number of messages and begin to cause performance problems and memory pressure.

I've reworded the comment to be more general and not so specific about the auto_delete case.",False,20
243845,oslo_messaging/_drivers/impl_rabbit.py,18805,3,ba8a016a_75e7a512,Line,189,ba8a016a_d51c8ac3,2015-11-23 15:41:20,"A few IMHOs:
- In the nova-conductor example from above it's better to use per-message TTL
- Both message and queue TTLs could be set using ""rabbitmqctl set_policy"", and it can be done in selective fashion, by matching queue name by regex. Solution in this patch is less flexible.",False,20
243845,oslo_messaging/_drivers/impl_rabbit.py,18805,3,da85f559_5c4e8e97,Line,189,,2015-11-13 10:17:55,Is there a reason not to use exclusive queues instead of auto_delete+TTL? Shouldn't be the scope of this new setting limited to only some type of queues (e.g. RPC reply queues)? Especially given that 300 second default value from above.,False,20
243845,oslo_messaging/_drivers/impl_rabbit.py,9257,3,ba8a016a_b876a4d6,Line,141,da85f559_1771c1e0,2015-11-20 22:23:57,Done,False,20
243845,oslo_messaging/_drivers/impl_rabbit.py,18805,3,da85f559_1771c1e0,Line,141,,2015-11-13 10:17:55,"I don't think that it should be enabled by default and uncoditionally. It would be better to disable it by default, like the 'rabbit_ha_queues' from above.",False,20
243776,os_brick/initiator/linuxscsi.py,5997,8,ba8a016a_ccf972ca,Line,389,da85f559_4ba3eb9e,2015-11-16 16:44:48,"the markers are only used when the string is inside the LOG.XXX call.

http://docs.openstack.org/developer/oslo.i18n/guidelines.html",False,20
243776,os_brick/initiator/linuxscsi.py,1207,8,da85f559_4ba3eb9e,Line,389,,2015-11-15 12:18:25,_LE I think?,False,20
244529,heat/engine/resources/openstack/neutron/port.py,15950,1,9a8ffd7b_1542f93e,Line,255,da85f559_66f8b4c5,2015-11-25 09:51:02,Done,False,20
244529,heat/engine/resources/openstack/neutron/port.py,7404,1,da85f559_8802790a,Line,256,,2015-11-13 05:20:26,"Agree with Steve, add support status here. Is it needed to define default value for it?",False,20
244529,heat/engine/resources/openstack/neutron/port.py,4571,1,da85f559_e63584a8,Line,256,,2015-11-12 22:07:21,"Is binding:profile available in every Mitaka neutron? If not, how does neutron behave when binding:profile={} is passed in the REST call?",False,20
244529,heat/engine/resources/openstack/neutron/port.py,15950,1,9a8ffd7b_75aa65d6,Line,256,da85f559_1b823ac9,2015-11-25 09:51:02,Done,False,20
244529,heat/engine/resources/openstack/neutron/port.py,15950,1,9a8ffd7b_f55f350c,Line,256,da85f559_8802790a,2015-11-25 09:51:02,Done,False,20
243845,oslo_messaging/_drivers/impl_rabbit.py,7109,4,ba8a016a_e403e6b6,Line,1064,,2015-11-23 17:11:57,Comment above applies to that place as well because that method is used for topics only.,False,20
244083,/COMMIT_MSG,8124,1,da85f559_176058a4,Line,7,,2015-11-11 12:59:47,Could explain the motivation or link a bug explaining it?,False,20
244340,nodepool/nodepool.py,10035,1,da85f559_51de95dd,Line,1356,,2015-11-12 19:12:23,This needs to be os_client_config.exception.CloudConfigException,False,20
244340,nodepool/nodepool.py,10035,1,da85f559_11924df6,Line,1356,da85f559_51de95dd,2015-11-12 19:13:56,"oops, wrong os-c-c, but this needs to be os_client_config.exceptions.OpenStackConfigException",False,20
244489,nova/conductor/tasks/live_migrate.py,5511,6,7a740942_73d2325e,Line,166,7a740942_f80e013a,2015-12-07 14:02:02,yeah it was there already - no idea what you mean tbh,False,20
244489,nova/conductor/tasks/live_migrate.py,7166,6,7a740942_18250dc0,Line,176,,2015-12-07 13:55:19,"here, you're passing a brand new request dictionary to the scheduler, so the scheduler will pick a destionation without knowing what the user provided when booting.",False,20
244489,nova/conductor/tasks/live_migrate.py,5511,6,7a740942_b3bc1a07,Line,176,7a740942_18250dc0,2015-12-07 14:02:02,Yes - I didn't change any of that - why would you -1 this patch for it?,False,20
244489,nova/conductor/tasks/live_migrate.py,7166,6,7a740942_c51b1972,Line,176,7a740942_b3bc1a07,2015-12-07 14:10:50,"Nevermind my previous comment, I'm reviewing the change further now because I was confused by the RPC API change which was naming a new argument ""scheduled_node"".",False,20
244489,nova/compute/manager.py,5511,6,5a710552_304666c0,Line,5008,7a740942_01e84ae1,2015-12-14 17:45:18,"Yes - that is by design (sadly).

We want to assume that the administrator knows what they are doing when they force a host. I believe this is mentioned in the commit message.",False,20
244489,nova/virt/libvirt/driver.py,17532,6,7a740942_8f802e8d,Line,5674,,2015-12-10 02:02:26,"_update_xml method does not update instance numa topology info, the numa topology info in new_xml_str is also the source host, not dest host",False,20
250436,fixtures/scenario002.pp,3153,1,9a8ffd7b_ab91f748,Line,345,,2015-11-26 15:18:46,That should not been needed.,False,20
244489,nova/compute/manager.py,19712,6,7a740942_01e84ae1,Line,5008,,2015-12-11 04:31:23,"The scheduled_node is None when migrate instance with specified destination host, so it will not allocate resources in the destination, include numa topology. In conductor, self.dest_node should be equal to destination when destination is not None.",False,20
250436,fixtures/scenario002.pp,3153,1,9a8ffd7b_cb8f9b28,Line,328,,2015-11-26 15:18:46,spaces,False,20
243776,os_brick/initiator/connector.py,5997,8,ba8a016a_ac174eec,Line,305,da85f559_2b71c744,2015-11-16 16:44:48,"ok will do.  I'll document this a tad bit better.
Thanks for the suggestion.",False,20
244489,nova/compute/manager.py,5511,4,da85f559_53e1af99,Line,669,da85f559_51b3f597,2015-11-13 00:09:03,Yep... thanks multinode job!,False,20
249911,openstack_dashboard/dashboards/project/instances/tables.py,8040,1,9a8ffd7b_3397d03b,Line,905,9a8ffd7b_e9f3bd9c,2015-11-26 11:11:26,"Thanks, I just forgot moving it out :).",False,20
218159,tempest/config.py,1921,6,7a740942_4aad1f30,Line,877,,2015-12-05 21:17:59,"Is this timeout really specific to swift? 
Similar API tests use the compute configured timeouts (http://git.openstack.org/cgit/openstack/tempest/tree/tempest/api/telemetry/base.py#n104), so I wonder whether we should have telemetry notification timeout used by all the telemetry tests.",False,20
218159,tempest/config.py,1921,6,7a740942_6a6edb02,Line,874,,2015-12-05 21:17:59,"I understand that build_timeout and build_interval are used by other services as well, so they are consistent in that sense, but the name strikes me as a bit odd when applied to a notification timeout.",False,20
218159,tempest/config.py,1921,5,7a2fa921_a0fe9336,Line,880,,2015-10-12 08:40:09,This is fine if the swift reference is removed above.,False,20
244489,/COMMIT_MSG,5511,6,7a740942_f374e268,Line,35,7a740942_2901efae,2015-12-07 14:02:02,it does - will add it in the next respin - thanks,False,20
244489,/COMMIT_MSG,12299,6,7a740942_2901efae,Line,35,,2015-12-04 10:58:29,Does it fix https://bugs.launchpad.net/nova/+bug/1289064 issue?,False,20
244433,nova/compute/api.py,15424,2,da85f559_c4e66543,Line,2550,da85f559_9308a9db,2015-11-12 09:57:52,"oh yes,we should rollback the reserve_quota_delta. thanks!",False,20
244433,nova/compute/api.py,5511,2,da85f559_9308a9db,Line,2550,,2015-11-12 09:04:18,Are we missing the same try-except as above?,False,20
244433,nova/compute/api.py,5511,2,da85f559_d302b1b3,Line,2515,,2015-11-12 09:04:18,here (see comment below),False,20
244489,nova/compute/manager.py,14819,4,da85f559_51b3f597,Line,669,,2015-11-12 19:14:53,"guess, you forgot to change this",False,20
244529,heat/engine/resources/openstack/neutron/port.py,12404,1,da85f559_1b823ac9,Line,256,da85f559_8802790a,2015-11-13 15:40:41,"In case of [1], there is no need in such default.

[1] https://github.com/openstack/heat/blob/master/heat/engine/properties.py#L276",False,20
244529,heat/engine/resources/openstack/neutron/port.py,15950,1,9a8ffd7b_757345b2,Line,256,da85f559_e63584a8,2015-11-25 09:51:02,Done,False,20
244529,heat/engine/resources/openstack/neutron/port.py,8833,3,5a710552_090e8634,Line,49,,2015-12-15 06:36:53,"Using property with a ':' is not advisable(confusing in yaml template). Though I can see we've an existing 'binding:vnic_type', we should deprectate that too.",False,20
243406,cinder/volume/driver.py,8912,7,ba8a016a_951e300a,Line,1155,,2015-11-20 04:28:42,"Not worth holding up this patch for, but it looks like is_snapshot will always be true now",False,20
243406,cinder/volume/driver.py,6491,3,da85f559_3f1f5709,Line,1084,da85f559_de797283,2015-11-11 21:48:30,"I had them together as one function when working on non-disruptive backups, but there were complaints that the code path becomes very confusing.  So I split the two.  So it is a trade-off between code duplication and code readability.  I probably should add a note here as this will likely come up again.",False,20
243406,cinder/volume/driver.py,8912,3,da85f559_304ae156,Line,1084,da85f559_3f1f5709,2015-11-12 23:12:11,"Got it, no need to worry about it then :)  I can see how it would get a bit confusing to combine them - it's in that gray area of a lot of common code but just not quite enough.",False,20
243406,cinder/volume/driver.py,8912,3,da85f559_de797283,Line,1084,,2015-11-11 20:31:16,"Seems like there's a lot of similar code between _backup_volume_temp_volume and _backup_volume_temp_snapshot which is causing us to duplicate code between both.  I can see that there are some differences, just figured I'd bring this up in case there's a sensible way we can combine some of the common code between these two.",False,20
243406,cinder/tests/unit/api/contrib/test_backups.py,6491,12,5a710552_a4f9a14f,Line,89,7a740942_4ba92c8f,2015-12-15 03:03:25,"Hi Ivan,

The backup['created_at'] field is generated when the backup entry is created.  After that, I set the 'data_timestamp' field to be the same as 'created_at' if it is for snapshot backup.  That is why I do this in two steps:

Step 1: Create backup entry in DB and 'created_at' will be generated automatically.

Step 2: Update 'data_timestamp' to be the same as 'created_at' for snapshot backup.

I don't know how to do this in one step.  Let me know if you know how this can be done.  Thanks!",False,20
243406,cinder/tests/unit/api/contrib/test_backups.py,1736,12,7a740942_4ba92c8f,Line,89,,2015-12-14 11:53:58,"Can we modify backup['snapshot_id'] before DB record creation to call DB only once?

Anyway, it's a test so should not be a blocker for this patch.",False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.help.html,16352,33,da85f559_85b776f4,Line,2,da85f559_5cbf3c60,2015-11-16 05:27:43,"It's odd that only this paragraph is not translated. This manner is used in ""Create Volume dialog"", already translated.",False,20
243406,cinder/tests/unit/api/contrib/test_backups.py,6491,3,da85f559_3fcd1785,Line,321,da85f559_7ea5e644,2015-11-11 21:48:30,Sure.,False,20
243406,cinder/tests/unit/api/contrib/test_backups.py,6491,3,ba8a016a_5d66c351,Line,321,da85f559_3fcd1785,2015-11-20 01:05:11,Done,False,20
243406,cinder/volume/driver.py,6491,7,ba8a016a_e86c69d2,Line,1155,ba8a016a_951e300a,2015-11-20 15:37:25,"'is_snapshot' could still be False.  There are 3 cases here:

1. backup.snapshot_id is not None. 
This is to backup from a snapshot. So is_snapshot = True.

2. backup.snapshot_id = None. 
This is to backup from a volume (and the driver has indicated it can attach a snapshot so we are in _backup_volume_temp_snapshot).

2a. volume status = 'in-use', 
is_snapshot = True. 
We will create a temp snapshot from the volume and back it up.

2b. volume statue = 'available', 
is_snapshot = False. 
We will backup the volume directly.

We'll add the above to the comments to make it clear.",False,20
243406,cinder/tests/unit/api/contrib/test_backups.py,8912,3,da85f559_7ea5e644,Line,321,,2015-11-11 20:31:16,May want to make this a constant in case the length changes again the the future.,False,20
259072,specs/8.0/bareon-integration.rst,15454,3,3a7e1126_70354ff5,Line,61,3a7e1126_d5dc35e6,2015-12-18 12:44:04,Done,False,20
259072,specs/8.0/bareon-integration.rst,8749,3,3a7e1126_d5dc35e6,Line,61,,2015-12-18 11:32:32,"UI will have to support new API for clusters, where plugin is be enabled.",False,20
259072,specs/8.0/bareon-integration.rst,15454,3,3a7e1126_30e107ff,Line,55,3a7e1126_b5f8894a,2015-12-18 12:44:04,Done,False,20
259072,specs/8.0/bareon-integration.rst,8749,3,3a7e1126_b5f8894a,Line,55,,2015-12-18 11:32:32,directly using python-bareonclient,False,20
250436,fixtures/scenario002.pp,3153,5,7a740942_4e5ef346,Line,457,,2015-12-03 15:10:08,could you patch puppet-tempest please?,False,20
250436,run_tests.sh,13962,3,9a8ffd7b_243ee3da,Line,90,,2015-12-01 15:41:35,"tox -eall -> tox -eall-plugin.
ServiceBroker -> service_broker",False,20
250478,ironic/api/controllers/v1/node.py,2889,5,9a8ffd7b_fdd6e04d,Line,97,,2015-12-02 17:18:02,you should hide tags from older clients here,False,20
218639,nova/virt/vmwareapi/volumeops.py,9171,6,5a2ca52d_dba247ae,Line,325,,2015-10-15 07:06:41,"If the volume's datastore is not accessible, we should relocate irrespective of whether there is a policy or not. If there is a policy and the current datastore is not accessible, will the attach fail?",False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.help.html,18508,33,ba8a016a_525d10e8,Line,2,ba8a016a_0ce77ae5,2015-11-16 19:57:32,Done,False,20
243406,cinder/tests/unit/api/contrib/test_backups.py,6491,3,da85f559_7f5abff3,Line,133,da85f559_fe46b679,2015-11-11 21:48:30,ddt will be a good way to reuse code for multiple tests.  I can rewrite this using ddt.,False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.help.html,18508,32,ba8a016a_4f49ed8a,Line,3,da85f559_88eef9b2,2015-11-16 19:57:13,Done,False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.help.html,7665,33,ba8a016a_0ce77ae5,Line,2,da85f559_85b776f4,2015-11-16 16:49:55,"Yes, these should be translated",False,20
243406,cinder/volume/driver.py,8912,7,ba8a016a_ae6c1e37,Line,1155,ba8a016a_e86c69d2,2015-11-20 20:16:08,No need to add the extra comment - I think my mind just exploded yesterday :) looking today it's immediately obvious this is not always True.  Thanks for the detailed explanation of the scenarios,False,20
243776,os_brick/initiator/connector.py,1207,8,da85f559_2b71c744,Line,305,,2015-11-15 12:18:25,It would be useful to document the return value here - it appears returning None means failure?,False,20
243634,specs/mitaka/networkx-graph-driver.rst,19122,1,da85f559_4d438313,Line,66,,2015-11-12 05:45:01,Should add a method for compare between edges,False,20
244529,heat/engine/resources/openstack/neutron/port.py,13720,3,3a7e1126_f8c34ceb,Line,49,3a7e1126_6b5e16eb,2015-12-18 20:54:40,Its not advisable to introduce bugs and then have a patch to remedy them. Please fix the property name in this patch to avoid another patch.,False,20
243634,specs/mitaka/networkx-graph-driver.rst,19122,1,da85f559_cdb8d313,Line,60,,2015-11-12 05:45:01,Should add a method for compare between vertices,False,20
243634,specs/mitaka/networkx-graph-driver.rst,19122,1,da85f559_4d114303,Line,53,,2015-11-12 05:45:01,"should add queries to find specific vertices in the graph, for example: (1) find all vertices of type alert, find specific vertex with type, (2) sub_type and id, and more..",False,20
250436,fixtures/scenario002.pp,13962,4,9a8ffd7b_f3959fe3,Line,439,,2015-12-03 00:22:21,This is not enough to run service_broker tests. You should create a specific section in tempest config and set run_service_broker_tests to true. Like this https://github.com/openstack/murano/blob/master/devstack/plugin.sh#L289,False,20
217828,openstack_dashboard/static/app/core/images/steps/update-metadata/update-metadata.help.html,18508,33,ba8a016a_521430f4,Line,2,ba8a016a_cc3f3224,2015-11-16 19:57:32,Done,False,20
243406,cinder/volume/driver.py,6491,10,7a740942_3cff0803,Line,1309,9a8ffd7b_f8a3779c,2015-12-04 05:51:59,Volume is not converted to objects in other places of this file yet.  So changing this one place to use objects will be inconsistent.  I'd rather change them together later.,False,20
217828,openstack_dashboard/static/app/core/images/steps/update-metadata/update-metadata.help.html,7665,33,ba8a016a_cc3f3224,Line,2,,2015-11-16 16:49:55,translate?,False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.html,16352,32,da85f559_482fb1f6,Line,65,,2015-11-13 05:07:39,the message needs translate tag,False,20
243406,cinder/volume/driver.py,15961,10,9a8ffd7b_f8a3779c,Line,1309,,2015-12-02 06:02:36,"Should we use the new versioned object Volume.create()?

If yes, please use attributes instead of dictionary interface.",False,20
217828,openstack_dashboard/static/app/core/images/steps/update-metadata/update-metadata.help.html,18508,32,ba8a016a_92d5b844,Line,2,da85f559_4816d1a8,2015-11-16 19:57:13,Done,False,20
217828,openstack_dashboard/static/app/core/images/steps/update-metadata/update-metadata.help.html,16352,32,da85f559_4816d1a8,Line,2,,2015-11-13 05:07:39,h3 tag needs translate attribute,False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.html,17327,35,ba8a016a_98d720ed,Line,141,ba8a016a_d222d5a2,2015-11-20 19:16:56,Done,False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.html,11778,35,ba8a016a_d222d5a2,Line,141,,2015-11-19 01:01:26,this pattern is also everywhere.,False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.html,11778,35,ba8a016a_122dbd94,Line,25,,2015-11-19 01:01:26,This number is repeated in this file a lot.  Can we make it a variable?,False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.html,18508,32,ba8a016a_72e9341a,Line,65,da85f559_482fb1f6,2015-11-16 19:57:13,Done,False,20
243406,cinder/volume/driver.py,13203,9,9a8ffd7b_a6a1e9f9,Line,1171,,2015-11-28 13:31:55,ditto,False,20
243406,cinder/volume/driver.py,6491,9,9a8ffd7b_2037d4e4,Line,1126,9a8ffd7b_266739ea,2015-12-01 03:22:41,Done,False,20
243406,cinder/volume/driver.py,13203,9,9a8ffd7b_266739ea,Line,1126,,2015-11-28 13:31:55,Can just use volume.get('previous_status'),False,20
243406,cinder/volume/driver.py,6491,9,9a8ffd7b_e030ecea,Line,1171,9a8ffd7b_a6a1e9f9,2015-12-01 03:22:41,Done,False,20
217828,openstack_dashboard/static/app/core/images/steps/edit-image/edit-image.html,17327,35,ba8a016a_38b954ed,Line,25,ba8a016a_122dbd94,2015-11-20 19:16:56,Done,False,20
243114,specs/mitaka/oslo-config-db.rst,1297,1,ba8a016a_b3a66951,Line,67,ba8a016a_e2f3f208,2015-11-18 07:58:30,"Ok, maybe email/respond to the following since its related to all of this:

http://lists.openstack.org/pipermail/openstack-dev/2015-November/thread.html#78400

Perhaps get in touch with Marian Horban  (who is interested in this area as well)...",False,20
250648,specs/approved/irmc-oob-rescue-mode-support.rst,13719,1,9a8ffd7b_2bb930cc,Line,56,9a8ffd7b_576c8407,2015-11-30 05:41:02,Oops! I'll fix that.,False,20
242267,environments/calamari.yaml,4328,1,fa80f949_16c4ee5c,Line,9,,2015-11-06 09:59:56,A dib element (or virt-customize instructions) would be good to show how to build in the Calamari pieces to the normal image.,False,20
242267,puppet/calamari-puppet.yaml,4328,1,fa80f949_338ca4d9,Line,26,,2015-11-06 09:59:56,Probably want to remove the default and set hidden: true here?,False,20
222293,specs/instance-users.rst,1528,1,9a8ffd7b_f0003a68,Line,55,7a2fa921_7fc295ea,2015-11-27 03:08:35,I think the issue is less with storing the credentials (this is going to happen anyway as they're written to files) and more with the fact that the new instance will get duplicate credentials rather than a fresh user.,False,20
222293,specs/instance-users.rst,7063,1,7a2fa921_7fc295ea,Line,55,,2015-10-09 12:53:50,There's a few data at rest encryption solutions on the way that should help to address any concerns about the secrets being persisted on-disk.,False,20
222293,specs/instance-users.rst,1528,1,9a8ffd7b_b0c9525b,Line,51,,2015-11-27 03:08:35,Nit: Is this a pets/cattle reference? It may not be clear to everyone. Months/years would be better.,False,20
