change_id,filename,author,patch_set,id,comment_type,line,in_reply_to,updated,message,unresolved,quarter
862853,/PATCHSET_LEVEL,4146,2,c9ca0cff_41ef4b8c,File,-1,,2022-11-03 20:16:12,Removing my +2 as I'm concerned this playbook is only used by a base job that has no children. In that situation we'd stop updating project-config entirely if the child change merges.,False,48
862853,/PATCHSET_LEVEL,7118,2,f1455d4f_79369c47,File,-1,,2022-11-06 21:12:39,i will watch this closely to ensure the prod playbooks deploy,False,48
862852,ironic/db/sqlalchemy/api.py,24245,4,c85a152f_abf92170,Line,338,,2022-10-28 12:55:51,Most likely don't need to do the combine here.,True,48
862973,/PATCHSET_LEVEL,29775,3,2584d599_51b8a607,File,-1,,2022-11-23 04:48:26,"recheck

content-provider failed because of known intermittent dns issue: https://bugs.launchpad.net/tripleo/+bug/1997202


https://d1cdf7b2155aa3272fa8-58eaf7ea9f7e6ca96ed6e0ee674ec5c4.ssl.cf1.rackcdn.com/862973/3/gate/tripleo-ci-centos-9-content-provider-zed/ebac3bb/logs/container-builds/b7db81b6-3a9c-458f-9cac-dc869ee806e8/base/os/horizon/horizon-build.log",False,48
862887,tripleo_common/tests/image/test_image_uploader.py,9816,10,0f7c9db4_3642c55f,Line,313,,2022-10-31 02:15:29,use assertIsNone,True,48
862970,tripleoclient/v1/tripleo_deploy.py,9816,6,90db8263_fd14f215,Line,379,61f9683b_9a8c76a9,2022-10-31 00:18:11,Done. Thanks for pointing this !,False,48
862970,tripleoclient/v1/tripleo_deploy.py,30073,6,61f9683b_9a8c76a9,Line,379,,2022-10-30 22:38:58,"Do you mean to have it this way?
```
             'fixed_ips':
                 [{'ip_address': ctlplane_vip_addr}],
             'name': 'control_virtual_ip',
```",True,48
862974,/PATCHSET_LEVEL,9816,5,04b1a337_24d3b72a,File,-1,,2022-10-31 01:25:10,recheck the dependent change was updated,False,48
862976,/PATCHSET_LEVEL,14567,1,e21ed266_dbceaf4a,File,-1,,2022-11-01 20:27:56,apparently rabbit is still broken,False,48
861733,/PATCHSET_LEVEL,21798,1,ce585d4e_48402fbf,File,-1,,2022-10-19 13:08:36,"Performance fix and also fixing metadata_workers=0, clean backport",False,48
862976,/PATCHSET_LEVEL,14567,1,19a8a9df_2ea91ec1,File,-1,,2022-11-02 13:54:03,charm-recheck,False,48
862976,/PATCHSET_LEVEL,14567,1,1a1e7f7c_e9f44ee1,File,-1,,2022-11-11 13:58:59,charm-recheck,False,48
862970,/PATCHSET_LEVEL,9816,8,2beb3766_11cc6308,File,-1,,2022-11-17 05:54:51,recheck seems https://review.opendev.org/c/openstack/python-tripleoclient/+/861548 was missing ?,False,48
862970,/PATCHSET_LEVEL,9816,8,8a3c52d5_b1bcdbe9,File,-1,,2022-11-18 05:39:25,recheck RETRY_LIMIT,False,48
862970,/PATCHSET_LEVEL,30073,7,2b56c678_a9bd3c84,File,-1,,2022-10-31 13:54:48,lgtm now with the fixed_ips issue resolved.,False,48
862887,tripleo_common/image/image_uploader.py,30073,16,92b6254a_0027f3dd,Line,320,b2644c8a_22f69f2c,2022-10-31 23:10:04,I don't have a preference here. Either of them is computationally equivalent in terms of efficiency. Happy to break it up. I just went with this option to avoid adding additional if statements.,True,48
862991,/PATCHSET_LEVEL,9816,1,963911fe_7a78b78e,File,-1,,2022-11-15 14:15:05,recheck tripleo job has been fixed,False,48
862976,/PATCHSET_LEVEL,14567,1,e9b35559_e42151d2,File,-1,,2022-11-01 18:32:24,charm-recheck,False,48
862845,playbooks/zuul/roles/add-bastion-host/tasks/main.yaml,4146,3,3718e262_68e63d41,Line,4,,2022-11-03 21:41:44,We should do similar to the base-jobs add_host or maybe even drop the group entry there entirely as we don't seem to use it. That should minimize confusion.,True,48
863011,/PATCHSET_LEVEL,8833,2,aca10551_9a1101a1,File,-1,f08d7d5f_8fafefae,2022-11-02 05:53:32,Done,False,48
863011,/PATCHSET_LEVEL,9816,2,f08d7d5f_8fafefae,File,-1,,2022-10-31 06:30:10,"I think we also need to create zed branch for tripleo-docs.

Also, the following items can be checked separately but should be noted.

* We have tripleo-ipa under TripleO's governance. It seems we haven't maintained the branches in the repository for a while. We probably need to check the repo (separately).

* The tripleo-ipa repository would need stable/zed branch as well, but seems the branch/release is not maintained in this releases repository.",True,48
862845,playbooks/bootstrap-bridge.yaml,7118,3,89e057c8_4e567411,Line,15,3a8cef50_e39cd676,2022-11-03 22:37:06,Excellent catch!  I believe that can also use the add-bastion-host role ... I'm not sure why it doesn't ... possibly just i got things out of order.  that is proposed with I5ad7f6f1ac9bdf9af59b835d8fd466c3ca276639,False,48
862973,/PATCHSET_LEVEL,9816,3,da2439e6_cb0c6cd3,File,-1,,2022-11-23 17:02:43,recheck c-p-zed job failed,False,48
862970,/PATCHSET_LEVEL,30073,6,657dbc92_6184ed7e,File,-1,,2022-10-30 22:38:58,"I think it's just a minor typo there:
https://zuul.opendev.org/t/openstack/build/5555d42b0d9d4639a25ec0a278a7aac3/log/logs/undercloud/home/zuul/standalone_deploy.log#143",False,48
862887,tripleo_common/tests/image/test_image_uploader.py,9816,10,7b9429e0_f157fb07,Line,259,,2022-10-31 02:15:29,use assertIsNone,True,48
862887,tripleo_common/tests/image/test_image_uploader.py,30073,10,fb59e0c3_3aeb707f,Line,259,7b9429e0_f157fb07,2022-10-31 04:11:46,Done,False,48
862976,/PATCHSET_LEVEL,19298,1,b47e0027_63fd55cc,File,-1,,2022-10-30 11:00:43,"recheck

(rabbitmq-server failed to install)",False,48
862976,/PATCHSET_LEVEL,19298,2,ecb52126_e4762958,File,-1,,2022-11-16 15:51:13,LGTM,False,48
862887,tripleo_common/image/image_uploader.py,30073,16,1eb9a0cb_2e4c4fcd,Line,320,92b6254a_0027f3dd,2022-10-31 23:43:08,Done,False,48
861710,/COMMIT_MSG,6816,2,919ca6e0_b4906a6e,Line,11,,2022-10-25 09:30:32,Is there a review that you can reference here for more context? Please add it to the commit msg.,True,48
862977,/COMMIT_MSG,1,2,4e0885e5_5c3513ad,Line,11,,2022-11-04 23:32:13,"I don't think we should have an expectation that skipping major versions during a rolling migration is supported.

In the future, we could put a reminder in the major version upgrade release notes.  But I honestly don't think it needs to be said.  The correction for an error resulting from this is just a restart anyway.",False,48
861710,/COMMIT_MSG,32926,1,e90d4b9f_027814d5,Line,10,5e370abe_6d3662e8,2022-10-18 11:20:56,Done. Any idea who else should take a look at this?,False,48
862869,/PATCHSET_LEVEL,28619,1,6f1b40c7_cc5ca779,File,-1,,2022-10-31 11:32:06,recheck zuul was restarted while running jobs,False,48
862887,tripleo_common/image/image_uploader.py,9816,16,b2644c8a_22f69f2c,Line,320,,2022-10-31 15:42:49,"The following structure would be more readable.

```
if data.get('expires_in'):
    ....
elif data.get('expires_at'):
    ...
else:
    # No expiration is defined, so assume the token never expires
    return data['token']
```",True,48
861716,/PATCHSET_LEVEL,32926,1,67c15a84_b4c26020,File,-1,,2022-10-19 06:36:01,recheck - repo download failure,False,48
861716,/PATCHSET_LEVEL,32926,1,10c3d024_5c217b13,File,-1,,2022-10-19 12:18:10,recheck,False,48
861729,/PATCHSET_LEVEL,28619,2,af9b29ed_313708bc,File,-1,,2022-10-20 16:13:01,recheck dependant patch updated,False,48
861729,/PATCHSET_LEVEL,28619,2,3ff7bf24_4e91ebaa,File,-1,,2022-10-21 07:52:25,recheck functional bionic likely intermittent failure,False,48
861730,/PATCHSET_LEVEL,28619,2,f1215c1a_6729e391,File,-1,,2022-10-18 12:32:41,"recheck dependent patch updated
",False,48
861731,/PATCHSET_LEVEL,30742,1,bbb54c92_262898e6,File,-1,,2022-10-18 10:37:03,LGTM,False,48
861716,/PATCHSET_LEVEL,27427,1,a53cd1e0_5783fe4b,File,-1,,2022-10-18 12:31:52,"In my mind I imagined some kind of idempotency in our CI - unique values in directories etc.  I hadn't considered this necessary, but crikey this is a no brainer of an idea.",False,48
861713,controllerconfig/controllerconfig/upgrade-scripts/10-update-centos-partition-to-debian.py,28466,12,295f1119_58de8411,Line,562,,2022-11-01 04:15:18,there may not be a match in the query,True,48
861713,controllerconfig/controllerconfig/upgrade-scripts/10-update-centos-partition-to-debian.py,28466,12,cee7106b_88c9f58e,Line,465,,2022-11-01 04:15:18,I read that you are assuming there must be a nova-local pv exists and it always amends to the next pv after a cgts-vg pv. This assumption is incorrect.,True,48
861713,controllerconfig/controllerconfig/upgrade-scripts/10-update-centos-partition-to-debian.py,28466,12,dbf66168_52ee72e1,Line,262,,2022-11-01 04:15:18,there could be multiple matches,True,48
862978,zuul/zk/semaphore.py,1,5,2de0355f_97f025ef,Line,82,90869794_47967dc1,2022-11-04 23:43:18,"We have always allowed an implicit semaphore.  I think we should remove it, but not today.  Since this isn't new, I don't think we need a doc update.",True,48
861783,/COMMIT_MSG,28676,4,b92293ae_62ab224f,Line,30,906fdbde_0f200901,2022-10-20 16:11:52,Ack,False,48
862986,/PATCHSET_LEVEL,28739,1,b6b8e27e_816ab356,File,-1,,2022-10-31 12:59:58,"For the benefit of reviewers, the policy is here: https://wiki.openstack.org/wiki/StarlingX/Security/CVE_Support_Policy
",False,48
862881,/PATCHSET_LEVEL,8768,2,7f3caaec_c5b457ec,File,-1,,2022-10-28 20:07:42,"You can't just rename patch files without also updating all the references to the files.  In this case debian/deb_folder/rules and centos/stx-nginx-ingress-controller-helm.spec make use of the patch files, and they'll break because you changed the filenames.

Did you actually build the package before putting the changes up for review?",False,48
862986,/PATCHSET_LEVEL,28739,1,6531f28c_c68a0db8,File,-1,,2022-10-31 12:53:39,"This looks ok to me.  I have one concern, which is probably satisfied.

I would like a recent copy of the dataset which will be pushed through this code, perhaps when the next report is issued to the security team.  If you happen to have a set of real data today, which was used as part of testing this change, please feel free to send that to me.

I do not require the data as a condition for this code review.  I just want to take this time to see if the data has changed in a significant since the original code was written.",False,48
862986,/PATCHSET_LEVEL,32753,1,99088ab0_d14b9ccb,File,-1,6531f28c_c68a0db8,2022-11-01 06:30:41,I will send it with the email later.,False,48
861713,/PATCHSET_LEVEL,33684,10,4b2c5fc4_0b1369bb,File,-1,,2022-10-21 13:16:22,Pending for more test (Backup and restore),False,48
862881,/COMMIT_MSG,8768,2,921c61bf_f6dac00f,Line,25,,2022-10-28 20:09:19,"test plan will be to apply both taints to both controller nodes, then try to upload and apply this app, and make sure the pods are able to run on the controller nodes.",True,48
862878,/PATCHSET_LEVEL,7118,1,4d33f871_83b22ee4,File,-1,,2022-10-28 11:13:15,doh!,False,48
861713,/COMMIT_MSG,33684,10,f82f9071_0747f053,Line,23,b9b2bf3c_4e9f8e0e,2022-10-31 12:18:52,Done,False,48
861713,/COMMIT_MSG,9926,10,b9b2bf3c_4e9f8e0e,Line,23,,2022-10-21 12:56:56,Backup and Restore behaviour with nova-local should be verified as well.,True,48
862986,/PATCHSET_LEVEL,28558,2,36eca797_092121bb,File,-1,,2022-11-03 14:41:22,"The monthly report has a spelling mistake (assigend should be assigned)
""CVEs to fix w/ a launchpad assigend: ""

Can this be fixed as part of this review?",True,48
862986,/PATCHSET_LEVEL,32753,2,645373f9_32ab3f01,File,-1,36eca797_092121bb,2022-11-03 15:11:09,Done,False,48
862978,tests/unit/test_v3.py,1,5,0d4e42c9_f51cbb71,Line,4421,f46250de_1120f6c2,2022-11-04 23:43:18,"The assertions in this test ensure we don't hit the case the above test checks (specifically, we check that we run 0 jobs).",True,48
862877,ansible/group_vars/all.yml,22629,1,2249f7e0_a18fcf55,Line,1245,bfdc3711_edcc99d4,2022-11-10 13:35:12,Done,False,48
862978,tests/unit/test_v3.py,1,5,e9d639c4_974880dd,Line,4421,0d4e42c9_f51cbb71,2022-11-07 16:41:03,"Nope you're right on this, fixing.",False,48
862877,ansible/group_vars/all.yml,26285,1,bfdc3711_edcc99d4,Line,1245,0d0f415c_eb2c1ef6,2022-11-10 10:46:08,"setting to “no” sounds more reasonable，but we have been keeping this value to ""yes"" for several cycles, it may not be a good idea to change it now.",True,48
862877,ansible/group_vars/all.yml,27339,1,0d0f415c_eb2c1ef6,Line,1245,,2022-11-08 18:44:42,"Ok, this is definitely better than yes by default, but i im just wondering why this was set to yes with first proposal ? What about folks who is upgrading ? I know there is a release note ... But wouldn't it better such type of options to set to ""no"" with first proposal to not break anything ?

Sorry :) - I am just asking ..I remember when I first tried to upgrade and didn't read release notes (hopefully on test :) )",True,48
861783,/COMMIT_MSG,9926,4,906fdbde_0f200901,Line,30,,2022-10-19 12:57:52,nit: deployment,True,48
862881,/PATCHSET_LEVEL,28676,2,f0736b8d_68327e4c,File,-1,7f3caaec_c5b457ec,2022-11-10 23:35:21,I have the same question ... but I guess it's resolved since Chris already +1.,False,48
862882,/PATCHSET_LEVEL,34930,1,4fd0b8a8_87244776,File,-1,,2022-10-28 16:22:41,"looks good to me, I got it squashed, thanks!",False,48
862978,zuul/zk/semaphore.py,4146,5,29224d4c_d2b2a1bd,Line,82,2de0355f_97f025ef,2022-11-07 16:49:55,Ack,False,48
862883,ansible/library/kolla_container_facts.py,24072,1,708d11e4_805f21bd,Line,57,,2022-10-28 17:24:10,so far only docker is supported,True,48
861721,/PATCHSET_LEVEL,20870,8,abe38124_b2508f4e,File,-1,,2022-10-26 09:59:00,LGTM; just another +2 to land as this branch pushes to yoga/stable,False,48
862883,/PATCHSET_LEVEL,24072,1,98af06d3_5184bd67,File,-1,b72314f3_36eccbc4,2022-10-28 17:24:10,"So the real question is ""can we set that variable in one place instead of all those places"".",True,48
862884,/PATCHSET_LEVEL,16312,2,85ac8579_26151477,File,-1,,2022-10-28 13:04:37,openstacksdk-0.101.0 and a-o-c-2.0.0 are promoted to current-tripleo in both master and zed so it should be good to revert.,False,48
862885,/PATCHSET_LEVEL,4264,4,303c57b2_8fa8d6e4,File,-1,,2022-11-10 08:37:22,Thank you!,False,48
862883,/PATCHSET_LEVEL,22629,1,4b7bb1ab_6e68577c,File,-1,aba3a457_a17ae8af,2022-11-02 14:42:50,There is this: https://docs.ansible.com/ansible/latest/user_guide/playbooks_module_defaults.html - but we have never used it.,True,48
862883,/PATCHSET_LEVEL,35105,1,aba3a457_a17ae8af,File,-1,98af06d3_5184bd67,2022-11-02 12:45:48,I tried to find a way but without success,True,48
861783,sysinv/sysinv/sysinv/sysinv/puppet/sssd.py,31646,2,45418f01_0ef4430a,Line,312,,2022-10-18 21:42:47,why did you choose the floating_address as the ldapserver host address. Also for sssd there should be domain name rather than IP address.,True,48
861721,/PATCHSET_LEVEL,20870,5,9dadee8d_fb8fe82f,File,-1,,2022-10-20 13:20:58,LGTM; just waiting on CI. Will need another +2 to land.,False,48
861783,sysinv/sysinv/sysinv/sysinv/puppet/sssd.py,28676,2,be165c69_22cc3f6d,Line,312,45418f01_0ef4430a,2022-10-18 21:47:28,"I'm not choosing to use the floating address, I did the same thing as CentOS.If you look at ldap.py, we are doing the same thing.",True,48
861721,/PATCHSET_LEVEL,20870,4,24136126_e5945417,File,-1,,2022-10-20 10:29:17,"Just a couple of things:

1. the charmcraft possibly needs the architectures?  I can never remember whether it's mandatory after declaring it before in the previous base.
2. The .charm artefact has sneaked in.  It needs removing and a *.charm line added to the .gitignore file (it may also be missing on the master branch).",False,48
862887,tripleo_common/tests/image/test_image_uploader.py,9816,10,502cabfd_1f220ba3,Line,323,,2022-10-31 02:15:29,this should be an integer representing how long the token is valid.,True,48
861721,charmcraft.yaml,20870,4,30bd7628_a43d55ab,Line,44,,2022-10-20 10:29:17,I think we need the 4 architectures here too?,True,48
861717,deployment/octavia/octavia-api-container-puppet.yaml,34429,2,8ab4126d_41e74597,Line,106,bc918351_a75afe44,2022-10-24 08:47:38,Done,False,48
861717,deployment/octavia/octavia-api-container-puppet.yaml,9816,2,bc918351_a75afe44,Line,106,,2022-10-24 08:24:02,"Simpler ""List"" would be better because of the same reason as L95.",True,48
862883,/PATCHSET_LEVEL,24072,1,b72314f3_36eccbc4,File,-1,58c4ad40_8fc6ad98,2022-10-28 17:22:17,"The plan is to split huge patch into small pieces which can be reviewed easily.

Check https://review.opendev.org/c/openstack/kolla-ansible/+/799229/32#message-28d10c9e48852f279c006ce515a639ad587388dc for more details.",True,48
861717,deployment/octavia/octavia-api-container-puppet.yaml,34429,2,437a0c57_08f876c6,Line,95,19eac27a_28b89081,2022-10-24 08:47:38,Done,False,48
862883,/PATCHSET_LEVEL,22629,1,58c4ad40_8fc6ad98,File,-1,,2022-10-28 16:15:50,"It's nice, but it's not changing anything - then just passing a variable to the module - and the module is accepting it (but not using it for anything). What's the plan?",True,48
862978,zuul/executor/server.py,4146,5,dbc74eee_84f3332a,Line,3133,,2022-11-04 21:40:06,Should this happen in a finally block to ensure we release the semaphore?,True,48
861721,charmcraft.yaml,20870,4,844df348_f69c2a7b,Line,44,30bd7628_a43d55ab,2022-10-20 13:20:58,Done,False,48
862978,zuul/executor/server.py,4146,5,3cffb79e_e5a9767b,Line,3133,da0d6bb3_057c99fc,2022-11-07 16:49:55,Ack,False,48
861717,deployment/octavia/octavia-api-container-puppet.yaml,9816,2,19eac27a_28b89081,Line,95,,2022-10-24 08:24:02,"How about ""Default list of OpenSSL chiper string"" ?

IMO we better avoid ""comma separate list"" and can just use ""list"". Users can use not only comma-separated list string but also the native list format (eg. ['a', 'b', 'c']).",True,48
861783,sysinv/sysinv/sysinv/sysinv/puppet/ldap.py,28676,1,f9cddc55_57320e64,Line,56,2f0294ee_23877106,2022-10-18 21:14:20,Ack,False,48
861724,/PATCHSET_LEVEL,24072,2,e6b9fd71_3ac1e1fc,File,-1,,2022-10-18 11:38:29,"this patch adds an option

this patch adds an option because default version is not fine


Please write why it matters and what it changes",False,48
861716,/PATCHSET_LEVEL,32926,1,95bb75bc_ac88358a,File,-1,,2022-10-18 09:42:06,recheck - signature retrieval failed during container image pull,False,48
861724,/PATCHSET_LEVEL,22629,6,5210cfca_0ade0bf9,File,-1,,2022-10-20 13:39:18,Merging accounting for earlier +2s,False,48
862978,zuul/executor/server.py,1,5,da0d6bb3_057c99fc,Line,3133,dbc74eee_84f3332a,2022-11-04 23:43:18,"We don't expect to have exceptions from runAnsible, but if something does go wrong, the scheduler will cleanup the leaked semaphore on its own.  I think we can rely on that.",True,48
862978,zuul/zk/semaphore.py,4146,5,90869794_47967dc1,Line,82,,2022-11-04 21:40:06,Have we always allowed an implicit semaphore? I thought we had to define them for some reason. If this is new do we need a doc update?,True,48
861783,sysinv/sysinv/sysinv/sysinv/puppet/ldap.py,9926,1,2f0294ee_23877106,Line,56,,2022-10-18 17:53:58,this can be moved inside the if statement to where its needed as well,True,48
862978,tests/unit/test_v3.py,4146,5,f46250de_1120f6c2,Line,4421,,2022-11-04 21:40:06,Should this drop the parent job to be sure we aren't hitting the case that the above test checks for?,True,48
862853,/PATCHSET_LEVEL,4146,2,f7392a28_e1a4edc4,File,-1,c9ca0cff_41ef4b8c,2022-11-03 21:12:53,"> Removing my +2 as I'm concerned this playbook is only used by a base job that has no children. In that situation we'd stop updating project-config entirely if the child change merges.

ianw has pointed out that this playbook is included in the pre.yaml playbook of the base job that is used. So this change does do the right thing.",False,48
861783,/COMMIT_MSG,31646,2,67a83fd8_dd017501,Line,28,7c99a636_d2d66dd2,2022-10-18 22:24:36,Repeat the getent passwd on the subcloud also.,True,48
861783,/COMMIT_MSG,31646,2,7c99a636_d2d66dd2,Line,28,,2022-10-18 21:48:40,Please add a test that checks getent passwd on the system controller. All the openldap users should be cached when sssd connects successfully to openldap domain.,True,48
862887,/PATCHSET_LEVEL,30073,19,b0bd5bc9_9c8f4265,File,-1,,2022-11-15 22:48:38,recheck gate,False,48
861783,/COMMIT_MSG,9926,1,38cf1d2a_1a5eaa2b,Line,25,,2022-10-18 17:53:58,should verify bootstrap and host-lock/unlock with these changes,True,48
862887,/PATCHSET_LEVEL,30073,19,e302e626_f56a9a50,File,-1,,2022-11-15 02:25:09,recheck gate,False,48
862887,tripleo_common/image/image_uploader.py,9816,8,73843e27_bf4d7041,Line,317,,2022-10-31 01:36:43,"We can check expires_at regardless of issues_at.

Also, I think it's better to check both expires_at and expires_in. I googled a few spec docs of Oauth but seems expires_in is more popular.",True,48
861710,/PATCHSET_LEVEL,6816,2,6534c711_b7e198f0,File,-1,,2022-10-25 09:29:54,"Please also remove the inclusions of these files from other task files:

tasks/common/convert_nic_templates.yaml:- include_tasks: convert_nic_template.yaml
tasks/fast-forward-upgrade/main.yml:      import_tasks: ../common/convert_nic_templates.yaml
",False,48
862978,doc/source/config/job.rst,1,5,0595a796_70f88a7f,Line,451,e9b22504_68849e81,2022-11-04 23:43:18,"I think that's the expected behavior and we probably don't need to explicitly document it.  But if we did, we should probably put it under the playbook semaphore docs.",True,48
861710,/COMMIT_MSG,6816,2,47ad65b9_c8e576dc,Line,11,f70417f0_91200614,2022-10-26 09:54:19,Done,False,48
861710,/COMMIT_MSG,32926,2,f70417f0_91200614,Line,11,919ca6e0_b4906a6e,2022-10-25 10:01:45,"Both patches share a topic, but I'll include the link as well.",True,48
862858,tripleo_common/image/image_uploader.py,30073,1,bcc5e353_161fdc87,Line,323,,2022-10-28 05:31:52,"This is a string to int comparison, so it won't work like this. Maybe dt_parse(expires_at).

Marking WIP while I figure that out.",True,48
862887,tripleo_common/image/image_uploader.py,30073,8,f772e62e_9b7d8c92,Line,317,73843e27_bf4d7041,2022-10-31 02:01:46,Done,False,48
862887,tripleo_common/image/image_uploader.py,9816,10,8ef0d87a_d2f136ec,Line,317,,2022-10-31 02:15:29,expires_in is not in the date/time format but the delta seconds.,True,48
862887,tripleo_common/image/image_uploader.py,30073,10,30b03e56_bff3ea82,Line,317,8ef0d87a_d2f136ec,2022-10-31 04:11:46,Done,False,48
862856,/PATCHSET_LEVEL,6926,1,92c4b2f9_b268ac4a,File,-1,,2022-10-28 13:18:52,recheck,False,48
862883,ansible/library/kolla_container_facts.py,35105,1,055b4600_080764c9,Line,57,708d11e4_805f21bd,2022-11-02 12:45:48,Done,False,48
862854,playbooks/roles/sync-project-config/tasks/main.yaml,4146,2,5aa63502_c5352242,Line,12,3500a74b_a149ea7b,2022-11-03 21:11:51,"ianw has pointed out that in the base job we include the edited playbook in the playbook that is used by the current base job. The bit that confused me is the other unused job explicitly runs that playbook as part of its pre-run, but the other job includes it via an ansible playbook include in the pre.yaml playbook.",True,48
862978,doc/source/config/job.rst,4146,5,b5d85a65_5cc076f7,Line,451,0595a796_70f88a7f,2022-11-07 16:49:55,Done,False,48
862887,tripleo_common/image/image_uploader.py,30073,12,7b0956e7_62d83646,Line,325,20ed6a46_57dc48e5,2022-10-31 04:38:06,"No, I haven't checked with the Foreman project. But it does look like expires_at did exist at some point but may have been removed in OAuth 2.0:
https://mailarchive.ietf.org/arch/msg/oauth/FDKZDeAza5zsnzTMCeBeXbQAlm4/
https://oauth.net/faq/

Given that, we should probably check for both.",True,48
862887,tripleo_common/image/image_uploader.py,8833,12,f56184ca_15844234,Line,325,7b0956e7_62d83646,2022-10-31 04:55:53,"Nah, I don't think it has ever made it to the oauth spec. I don't see it in oauth 1.0[1]. I would like we raise a satellite BZ and reference here, so that we can track it to remove the WA. 

[1] https://datatracker.ietf.org/doc/html/rfc5849",True,48
861731,/PATCHSET_LEVEL,8367,1,53212f23_662c5b08,File,-1,,2022-10-18 10:37:29,Merging because it's causing failures,False,48
862978,doc/source/config/job.rst,4146,5,e9b22504_68849e81,Line,451,,2022-11-04 21:40:06,Should the docs be updated to describe if time waiting for a sempahore counts against these timeouts?,True,48
862977,/COMMIT_MSG,4146,2,684d04f7_5617fc57,Line,11,4e0885e5_5c3513ad,2022-11-07 16:28:03,I thought about this over the weekend and I think we should have a small upgrading section in the docs that describes our expectations for upgrades. THen we don't need to call out common things in release notes like upgrade to each major release fully before going to the next one.,False,48
862887,tripleo_common/image/image_uploader.py,30073,12,867cbaea_6c8865b6,Line,325,f56184ca_15844234,2022-10-31 05:30:06,"https://projects.theforeman.org/issues/35690
https://bugzilla.redhat.com/show_bug.cgi?id=2138743",True,48
862887,tripleo_common/image/image_uploader.py,8833,12,880f72d6_f86bd4b6,Line,338,,2022-10-31 04:55:53,Move this block before check for expires_at which is an outlier and use an else block. If expires_in and expires_at both are there we should use expires_in to check.,True,48
862887,tripleo_common/image/image_uploader.py,30073,12,c7c87a9d_2dd84df4,Line,338,880f72d6_f86bd4b6,2022-10-31 05:30:06,Done,False,48
862854,playbooks/roles/sync-project-config/tasks/main.yaml,4146,2,3500a74b_a149ea7b,Line,12,,2022-11-03 20:20:15,I made note of this on the depends on change but I'm concerned that the location where we're moving this step to isn't actually going to run because it is part of a base job that has no children.,True,48
862854,/PATCHSET_LEVEL,7118,2,2fb643a2_bd9f8e7a,File,-1,,2022-11-06 22:51:09,"Here is the dependent job resetting project-config state.  I will monitor this

https://zuul.opendev.org/t/openstack/build/49a9e190729945f1a12f612b19954027/console",False,48
862854,/PATCHSET_LEVEL,7118,1,8baac586_79ece413,File,-1,51a4003a_57fbf249,2022-11-03 05:52:45,Done in PS2,False,48
